Application_ID,Customer_ID,Application_Date,Branch_ID,RM_ID,Account_Type,Customer_Type,Risk_Level,KYC_Status,Approval_Status,Processing_Days,Escalation,Escalation_Reason
APP02200,C02200,2025-12-22,B010,RM020,Savings,Individual,Low,Pending,Pending,3,No,
APP02201,C02201,2025-10-27,B009,RM018,Current,Individual,Medium,Completed,Approved,7,No,
APP02202,C02202,2025-04-22,B005,RM011,Premium,Individual,Medium,Completed,Approved,5,No,
APP02203,C02203,2025-05-17,B003,RM006,Savings,Individual,Medium,Completed,Approved,10,No,
APP02204,C02204,2025-11-27,B004,RM009,Business,Business,Medium,Completed,Pending,18,Yes,Compliance Review
APP02205,C02205,2025-12-19,B007,RM014,Current,Individual,Low,Completed,Approved,3,No,
APP02206,C02206,2025-07-23,B005,RM010,Current,Individual,Low,Completed,Approved,8,No,
APP02207,C02207,2025-06-21,B009,RM018,Current,Individual,Low,Completed,Approved,6,No,
APP02208,C02208,2025-08-19,B007,RM014,Savings,Individual,High,Completed,Approved,2,No,
APP02209,C02209,2025-02-24,B005,RM011,Business,Business,High,Completed,Approved,9,No,
APP02210,C02210,2025-02-07,B005,RM011,Savings,Individual,Low,Completed,Approved,10,No,
APP02211,C02211,2025-11-04,B005,RM010,Current,Business,Medium,Pending,Pending,9,No,
APP02212,C02212,2025-05-07,B001,RM002,Premium,Individual,Low,Completed,Approved,3,No,
APP02213,C02213,2025-03-11,B005,RM010,Savings,Individual,Medium,Pending,Pending,17,No,
APP02214,C02214,2025-02-26,B005,RM011,Current,Individual,Low,Completed,Approved,2,No,
APP02215,C02215,2025-09-24,B006,RM012,Premium,Individual,Low,Completed,Approved,2,No,
APP02216,C02216,2025-06-18,B004,RM009,Current,Business,Medium,Pending,Pending,17,No,
APP02217,C02217,2025-01-22,B002,RM004,Business,Business,Medium,Completed,Approved,6,No,
APP02218,C02218,2025-12-31,B004,RM008,Current,Individual,Low,Completed,Approved,3,No,
APP02219,C02219,2025-12-22,B002,RM004,Premium,Individual,High,Completed,Rejected,12,Yes,KYC Documentation
APP02220,C02220,2025-06-24,B007,RM014,Business,Business,High,Failed,Rejected,6,No,
APP02221,C02221,2025-12-03,B001,RM001,Current,Individual,Medium,Completed,Approved,4,No,
APP02222,C02222,2025-02-24,B002,RM005,Premium,Business,Medium,Completed,Approved,8,No,
APP02223,C02223,2025-10-19,B007,RM014,Savings,Individual,Low,Completed,Pending,7,Yes,Enhanced Due Diligence
APP02224,C02224,2025-03-24,B007,RM015,Current,Individual,Medium,Pending,Pending,10,No,
APP02225,C02225,2025-08-09,B003,RM007,Business,Business,High,Failed,Rejected,5,No,
APP02226,C02226,2025-05-13,B010,RM021,Premium,Individual,Low,Completed,Approved,7,No,
APP02227,C02227,2025-10-17,B001,RM003,Savings,Individual,Low,Completed,Approved,2,No,
APP02228,C02228,2025-08-23,B009,RM019,Premium,Individual,Low,Completed,Approved,10,No,
APP02229,C02229,2025-05-15,B001,RM001,Savings,Individual,Low,Completed,Approved,3,No,
APP02230,C02230,2025-03-30,B001,RM001,Savings,Individual,High,Completed,Approved,5,No,
APP02231,C02231,2025-04-25,B007,RM014,Savings,Individual,Low,Completed,Approved,7,No,
APP02232,C02232,2025-08-02,B001,RM003,Savings,Individual,Medium,Failed,Rejected,4,No,
APP02233,C02233,2025-09-11,B010,RM020,Business,Business,Medium,Completed,Approved,8,No,
APP02234,C02234,2025-07-01,B006,RM013,Business,Business,Medium,Completed,Approved,3,No,
APP02235,C02235,2025-04-19,B007,RM014,Premium,Individual,Low,Completed,Approved,2,No,
APP02236,C02236,2025-06-05,B009,RM019,Current,Individual,Low,Completed,Approved,8,No,
APP02237,C02237,2025-05-29,B001,RM002,Current,Business,Medium,Completed,Approved,10,No,
APP02238,C02238,2025-07-17,B006,RM013,Premium,Individual,Medium,Completed,Pending,15,No,
APP02239,C02239,2025-04-08,B007,RM015,Current,Individual,Low,Completed,Approved,5,No,
APP02240,C02240,2025-01-12,B008,RM016,Savings,Individual,Medium,Completed,Approved,10,No,
APP02241,C02241,2025-09-08,B002,RM005,Savings,Individual,Medium,Completed,Pending,8,Yes,Enhanced Due Diligence
APP02242,C02242,2025-04-22,B003,RM006,Premium,Individual,Medium,Completed,Approved,7,No,
APP02243,C02243,2025-09-08,B007,RM014,Current,Individual,Medium,Completed,Approved,2,No,
APP02244,C02244,2025-12-19,B008,RM016,Current,Individual,Medium,Completed,Approved,6,No,
APP02245,C02245,2025-01-19,B010,RM021,Current,Business,Medium,Completed,Approved,6,No,
APP02246,C02246,2025-03-14,B010,RM020,Current,Individual,Medium,Completed,Approved,10,No,
APP02247,C02247,2025-09-19,B004,RM009,Premium,Individual,Low,Completed,Approved,8,No,
APP02248,C02248,2025-07-10,B001,RM002,Current,Individual,High,Completed,Approved,18,Yes,KYC Documentation
APP02249,C02249,2025-03-14,B008,RM017,Savings,Individual,Medium,Failed,Rejected,5,No,
APP02250,C02250,2025-12-19,B009,RM018,Business,Business,Medium,Completed,Approved,3,No,
APP02251,C02251,2025-03-31,B004,RM008,Current,Individual,Medium,Completed,Approved,10,No,
APP02252,C02252,2025-04-16,B001,RM003,Current,Individual,High,Completed,Pending,16,No,
APP02253,C02253,2025-06-23,B010,RM020,Premium,Business,High,Completed,Approved,2,No,
APP02254,C02254,2025-03-24,B009,RM018,Savings,Individual,Medium,Pending,Pending,5,No,
APP02255,C02255,2025-09-21,B007,RM015,Savings,Individual,Low,Completed,Approved,2,No,
APP02256,C02256,2025-08-04,B003,RM006,Savings,Individual,Low,Completed,Approved,2,No,
APP02257,C02257,2025-03-10,B005,RM010,Premium,Business,High,Completed,Approved,6,No,
APP02258,C02258,2025-08-21,B009,RM018,Current,Individual,Medium,Completed,Approved,3,No,
APP02259,C02259,2025-11-25,B001,RM002,Savings,Individual,Low,Completed,Approved,5,No,
APP02260,C02260,2025-04-06,B001,RM003,Premium,Business,Medium,Pending,Pending,4,No,
APP02261,C02261,2025-09-28,B004,RM008,Business,Business,Medium,Completed,Approved,9,No,
APP02262,C02262,2025-10-21,B001,RM001,Premium,Individual,Low,Completed,Approved,9,No,
APP02263,C02263,2025-05-12,B001,RM003,Savings,Individual,Medium,Completed,Approved,2,No,
APP02264,C02264,2025-12-31,B008,RM017,Savings,Individual,Medium,Pending,Pending,3,No,
APP02265,C02265,2025-12-05,B001,RM002,Savings,Individual,Low,Pending,Pending,10,No,
APP02266,C02266,2025-01-01,B003,RM007,Savings,Individual,High,Completed,Approved,9,No,
APP02267,C02267,2025-10-13,B009,RM018,Current,Individual,Low,Completed,Approved,19,Yes,Enhanced Due Diligence
APP02268,C02268,2025-08-29,B003,RM006,Premium,Individual,High,Completed,Pending,12,No,
APP02269,C02269,2025-04-07,B009,RM018,Savings,Individual,Medium,Pending,Pending,10,No,
APP02270,C02270,2025-03-14,B006,RM013,Savings,Individual,Medium,Completed,Approved,4,No,
APP02271,C02271,2025-03-10,B002,RM005,Savings,Individual,Low,Completed,Approved,9,No,
APP02272,C02272,2025-08-19,B010,RM020,Savings,Individual,Low,Completed,Approved,9,No,
APP02273,C02273,2025-12-12,B006,RM013,Savings,Individual,Low,Completed,Approved,10,No,
APP02274,C02274,2025-09-27,B008,RM016,Savings,Individual,Low,Pending,Pending,6,No,
APP02275,C02275,2025-02-17,B003,RM006,Business,Business,Medium,Completed,Approved,8,No,
APP02276,C02276,2025-01-18,B002,RM004,Savings,Individual,High,Completed,Approved,8,No,
APP02277,C02277,2025-12-31,B007,RM015,Current,Individual,Medium,Completed,Approved,6,No,
APP02278,C02278,2025-04-01,B003,RM006,Current,Individual,Low,Completed,Approved,14,Yes,Risk Assessment
APP02279,C02279,2025-08-25,B003,RM006,Premium,Individual,Medium,Completed,Approved,10,No,
APP02280,C02280,2025-05-07,B008,RM017,Savings,Individual,Low,Completed,Approved,9,No,
APP02281,C02281,2025-09-01,B009,RM019,Premium,Individual,Low,Completed,Approved,5,No,
APP02282,C02282,2025-12-16,B007,RM014,Business,Business,High,Completed,Approved,2,No,
APP02283,C02283,2025-03-18,B009,RM018,Savings,Individual,Medium,Failed,Rejected,4,No,
APP02284,C02284,2025-06-08,B007,RM014,Savings,Individual,Medium,Completed,Approved,9,No,
APP02285,C02285,2025-10-31,B001,RM003,Premium,Individual,Low,Pending,Pending,14,No,
APP02286,C02286,2025-08-16,B006,RM013,Savings,Individual,Medium,Completed,Approved,10,No,
APP02287,C02287,2025-10-19,B008,RM017,Savings,Individual,Low,Completed,Approved,3,No,
APP02288,C02288,2025-04-26,B003,RM006,Savings,Individual,Medium,Pending,Pending,11,No,
APP02289,C02289,2025-11-13,B010,RM021,Business,Business,Medium,Completed,Approved,4,No,
APP02290,C02290,2025-12-27,B009,RM019,Savings,Individual,Medium,Failed,Rejected,2,No,
APP02291,C02291,2025-12-31,B006,RM013,Savings,Individual,Medium,Completed,Approved,7,No,
APP02292,C02292,2025-11-19,B010,RM021,Current,Business,Medium,Completed,Approved,9,No,
APP02293,C02293,2025-09-07,B006,RM013,Savings,Individual,High,Completed,Approved,17,Yes,Risk Assessment
APP02294,C02294,2025-06-30,B009,RM019,Savings,Individual,Low,Completed,Pending,20,No,
APP02295,C02295,2025-12-14,B006,RM013,Current,Individual,Medium,Completed,Approved,9,Yes,KYC Documentation
APP02296,C02296,2025-03-11,B003,RM006,Savings,Individual,Low,Completed,Approved,2,No,
APP02297,C02297,2025-01-16,B002,RM005,Current,Business,High,Completed,Approved,8,No,
APP02298,C02298,2025-12-08,B010,RM021,Savings,Individual,Low,Completed,Approved,3,No,
APP02299,C02299,2025-06-14,B003,RM006,Current,Business,High,Completed,Approved,2,No,
APP02300,C02300,2025-10-17,B009,RM019,Current,Individual,Low,Completed,Approved,2,No,
APP02301,C02301,2025-12-06,B001,RM001,Savings,Individual,Medium,Completed,Pending,16,Yes,Enhanced Due Diligence
APP02302,C02302,2025-09-21,B008,RM016,Business,Business,Medium,Completed,Approved,4,No,
APP02303,C02303,2025-09-05,B006,RM013,Premium,Individual,Low,Completed,Approved,8,No,
APP02304,C02304,2025-08-05,B003,RM006,Savings,Individual,Low,Completed,Approved,10,No,
APP02305,C02305,2025-04-12,B003,RM007,Current,Business,Medium,Pending,Pending,12,No,
APP02306,C02306,2025-02-28,B004,RM009,Current,Individual,Low,Completed,Approved,7,No,
APP02307,C02307,2025-02-02,B002,RM004,Business,Business,Medium,Completed,Pending,11,No,
APP02308,C02308,2025-05-01,B003,RM006,Current,Individual,Medium,Completed,Approved,9,No,
APP02309,C02309,2025-12-15,B006,RM013,Savings,Individual,Low,Completed,Approved,4,No,
APP02310,C02310,2025-07-18,B002,RM005,Premium,Individual,High,Completed,Approved,9,No,
APP02311,C02311,2025-06-15,B009,RM018,Savings,Individual,High,Completed,Approved,9,No,
APP02312,C02312,2025-11-03,B004,RM009,Current,Individual,Low,Completed,Approved,7,Yes,Compliance Review
APP02313,C02313,2025-11-19,B002,RM004,Current,Individual,Low,Pending,Pending,6,No,
APP02314,C02314,2025-09-19,B004,RM008,Current,Individual,Low,Completed,Approved,2,No,
APP02315,C02315,2025-09-04,B005,RM011,Savings,Individual,Low,Completed,Approved,8,No,
APP02316,C02316,2025-11-06,B010,RM021,Savings,Individual,Low,Completed,Approved,4,No,
APP02317,C02317,2025-02-16,B008,RM017,Business,Business,High,Completed,Approved,5,No,
APP02318,C02318,2025-07-08,B002,RM005,Current,Individual,Medium,Completed,Approved,2,No,
APP02319,C02319,2025-04-22,B007,RM014,Current,Business,Medium,Completed,Approved,7,No,
APP02320,C02320,2025-03-15,B003,RM007,Savings,Individual,Low,Pending,Pending,11,No,
APP02321,C02321,2025-09-30,B006,RM012,Current,Individual,Low,Completed,Approved,5,No,
APP02322,C02322,2025-06-13,B007,RM014,Current,Individual,Medium,Completed,Approved,3,No,
APP02323,C02323,2025-01-29,B008,RM017,Savings,Individual,Medium,Completed,Approved,6,No,
APP02324,C02324,2025-08-25,B006,RM012,Savings,Individual,Low,Completed,Approved,3,No,
APP02325,C02325,2025-04-04,B006,RM013,Business,Business,Medium,Completed,Approved,11,Yes,Sanctions Screening
APP02326,C02326,2025-12-03,B010,RM021,Savings,Individual,Low,Completed,Approved,8,No,
APP02327,C02327,2025-04-01,B001,RM002,Premium,Business,Medium,Pending,Pending,15,No,
APP02328,C02328,2025-06-20,B002,RM005,Current,Individual,Medium,Completed,Approved,2,No,
APP02329,C02329,2025-10-26,B002,RM004,Current,Individual,High,Completed,Pending,17,No,
APP02330,C02330,2025-07-25,B009,RM018,Savings,Individual,Medium,Completed,Approved,11,Yes,Risk Assessment
APP02331,C02331,2025-07-19,B007,RM015,Premium,Individual,Low,Completed,Approved,2,No,
APP02332,C02332,2025-07-03,B004,RM009,Premium,Individual,Medium,Completed,Approved,10,No,
APP02333,C02333,2025-08-25,B001,RM002,Current,Individual,Low,Pending,Pending,2,No,
APP02334,C02334,2025-06-03,B004,RM009,Savings,Individual,Medium,Completed,Approved,7,No,
APP02335,C02335,2025-04-11,B003,RM007,Current,Individual,Low,Pending,Pending,16,No,
APP02336,C02336,2025-11-20,B001,RM002,Business,Business,High,Failed,Rejected,7,No,
APP02337,C02337,2025-05-07,B007,RM015,Premium,Individual,Low,Completed,Approved,4,No,
APP02338,C02338,2025-11-01,B008,RM016,Savings,Individual,Medium,Completed,Approved,9,No,
APP02339,C02339,2025-08-29,B008,RM017,Current,Individual,Medium,Completed,Approved,2,No,
APP02340,C02340,2025-08-31,B007,RM015,Current,Individual,Medium,Completed,Approved,8,No,
APP02341,C02341,2025-11-08,B008,RM017,Business,Business,Medium,Completed,Approved,10,No,
APP02342,C02342,2025-04-04,B003,RM006,Business,Business,Medium,Failed,Rejected,5,No,
APP02343,C02343,2025-01-05,B004,RM009,Savings,Individual,Medium,Completed,Approved,3,No,
APP02344,C02344,2025-04-19,B001,RM003,Current,Individual,Medium,Failed,Rejected,5,No,
APP02345,C02345,2025-09-18,B007,RM015,Premium,Individual,Low,Completed,Approved,2,No,
APP02346,C02346,2025-03-22,B005,RM011,Current,Business,Medium,Completed,Approved,10,No,
APP02347,C02347,2025-05-28,B004,RM009,Savings,Individual,Low,Completed,Approved,4,No,
APP02348,C02348,2025-11-08,B007,RM015,Business,Business,Medium,Failed,Rejected,6,No,
APP02349,C02349,2025-05-17,B005,RM010,Savings,Individual,Medium,Completed,Approved,7,No,
APP02350,C02350,2025-07-31,B008,RM016,Current,Business,Medium,Completed,Approved,7,No,
APP02351,C02351,2025-06-22,B010,RM020,Current,Individual,Medium,Completed,Approved,7,No,
APP02352,C02352,2025-07-05,B010,RM020,Savings,Individual,Low,Pending,Pending,18,No,
APP02353,C02353,2025-06-15,B006,RM013,Savings,Individual,High,Completed,Rejected,5,No,
APP02354,C02354,2025-04-10,B002,RM005,Savings,Individual,Low,Completed,Approved,10,No,
APP02355,C02355,2025-04-01,B001,RM001,Savings,Individual,Low,Completed,Approved,4,No,
APP02356,C02356,2025-10-06,B010,RM020,Savings,Individual,Low,Completed,Approved,7,No,
APP02357,C02357,2025-04-10,B004,RM008,Current,Individual,Low,Completed,Approved,6,No,
APP02358,C02358,2025-09-06,B005,RM011,Savings,Individual,Low,Pending,Pending,14,No,
APP02359,C02359,2025-09-27,B002,RM004,Current,Business,Medium,Completed,Approved,8,No,
APP02360,C02360,2025-05-22,B002,RM004,Premium,Individual,Medium,Completed,Approved,4,No,
APP02361,C02361,2025-09-24,B002,RM004,Current,Individual,Medium,Completed,Pending,8,No,
APP02362,C02362,2025-10-09,B004,RM008,Savings,Individual,Medium,Pending,Pending,2,No,
APP02363,C02363,2025-09-27,B002,RM005,Savings,Individual,Low,Completed,Approved,8,No,
APP02364,C02364,2025-06-08,B008,RM017,Savings,Individual,Low,Completed,Approved,7,No,
APP02365,C02365,2025-10-05,B002,RM005,Current,Individual,Low,Completed,Approved,8,Yes,Sanctions Screening
APP02366,C02366,2025-01-01,B001,RM001,Savings,Individual,Low,Completed,Approved,8,No,
APP02367,C02367,2025-09-07,B004,RM008,Current,Individual,High,Completed,Approved,9,No,
APP02368,C02368,2025-08-11,B004,RM009,Savings,Individual,Low,Completed,Approved,10,No,
APP02369,C02369,2025-08-07,B005,RM011,Current,Individual,Low,Completed,Approved,6,No,
APP02370,C02370,2025-07-18,B003,RM007,Current,Individual,Low,Completed,Approved,6,No,
APP02371,C02371,2025-08-16,B005,RM011,Premium,Business,Medium,Completed,Approved,5,No,
APP02372,C02372,2025-04-12,B006,RM013,Current,Individual,Low,Pending,Pending,19,No,
APP02373,C02373,2025-03-17,B010,RM021,Savings,Individual,Medium,Completed,Approved,4,No,
APP02374,C02374,2025-09-15,B004,RM009,Current,Individual,Medium,Completed,Approved,4,No,
APP02375,C02375,2025-04-22,B007,RM015,Savings,Individual,Low,Completed,Approved,9,No,
APP02376,C02376,2025-05-06,B003,RM007,Savings,Individual,Low,Completed,Approved,4,No,
APP02377,C02377,2025-03-01,B008,RM016,Savings,Individual,Medium,Completed,Approved,5,Yes,Compliance Review
APP02378,C02378,2025-05-10,B002,RM005,Current,Individual,Low,Completed,Approved,9,No,
APP02379,C02379,2025-11-25,B009,RM019,Savings,Individual,Medium,Completed,Approved,7,No,
APP02380,C02380,2025-10-28,B001,RM001,Business,Business,High,Completed,Rejected,17,Yes,Compliance Review
APP02381,C02381,2025-01-09,B006,RM012,Savings,Individual,Low,Completed,Pending,8,No,
APP02382,C02382,2025-11-07,B005,RM010,Business,Business,Medium,Completed,Approved,5,No,
APP02383,C02383,2025-07-19,B003,RM006,Savings,Individual,Low,Completed,Approved,10,No,
APP02384,C02384,2025-09-27,B001,RM002,Savings,Individual,Low,Completed,Approved,7,No,
APP02385,C02385,2025-12-02,B007,RM014,Savings,Individual,Low,Pending,Pending,15,No,
APP02386,C02386,2025-03-01,B001,RM003,Savings,Individual,Low,Completed,Approved,6,No,
APP02387,C02387,2025-05-15,B001,RM002,Savings,Individual,Low,Completed,Approved,8,No,
APP02388,C02388,2025-02-03,B007,RM014,Savings,Individual,Medium,Pending,Pending,8,No,
APP02389,C02389,2025-10-17,B005,RM011,Savings,Individual,High,Completed,Approved,9,No,
APP02390,C02390,2025-09-05,B003,RM006,Business,Business,High,Completed,Approved,4,No,
APP02391,C02391,2025-04-24,B009,RM018,Savings,Individual,Low,Completed,Approved,8,No,
APP02392,C02392,2025-02-07,B002,RM005,Savings,Individual,Low,Completed,Approved,10,No,
APP02393,C02393,2025-10-16,B007,RM015,Premium,Individual,Low,Completed,Approved,10,No,
APP02394,C02394,2025-04-24,B007,RM015,Premium,Business,High,Completed,Pending,5,Yes,Sanctions Screening
APP02395,C02395,2025-01-31,B003,RM007,Business,Business,Medium,Completed,Approved,8,Yes,Enhanced Due Diligence
APP02396,C02396,2025-08-13,B007,RM015,Premium,Business,Medium,Completed,Approved,2,No,
APP02397,C02397,2025-06-15,B001,RM003,Current,Individual,Medium,Completed,Pending,14,Yes,Enhanced Due Diligence
APP02398,C02398,2025-04-05,B005,RM010,Savings,Individual,Medium,Completed,Approved,9,No,
APP02399,C02399,2025-02-22,B005,RM011,Current,Individual,Medium,Failed,Rejected,3,No,
APP02400,C02400,2025-11-09,B005,RM010,Savings,Individual,Low,Completed,Approved,8,No,
APP02401,C02401,2025-06-22,B008,RM016,Current,Individual,Medium,Completed,Approved,7,No,
APP02402,C02402,2025-11-10,B008,RM016,Savings,Individual,Low,Pending,Pending,11,No,
APP02403,C02403,2025-10-27,B002,RM004,Current,Individual,Medium,Completed,Approved,10,Yes,KYC Documentation
APP02404,C02404,2025-09-15,B001,RM001,Business,Business,Medium,Completed,Approved,2,No,
APP02405,C02405,2025-09-26,B004,RM008,Current,Individual,Low,Completed,Approved,9,No,
APP02406,C02406,2025-09-16,B002,RM004,Savings,Individual,Medium,Completed,Approved,9,No,
APP02407,C02407,2025-04-08,B003,RM006,Savings,Individual,Low,Completed,Approved,9,No,
APP02408,C02408,2025-08-22,B007,RM015,Current,Individual,Low,Completed,Approved,5,No,
APP02409,C02409,2025-08-12,B005,RM010,Business,Business,High,Pending,Pending,14,No,
APP02410,C02410,2025-01-14,B004,RM008,Premium,Business,High,Completed,Rejected,6,No,
APP02411,C02411,2025-06-16,B010,RM020,Current,Individual,Medium,Pending,Pending,1,No,
