Customer_ID,Customer_Type,Age,Annual_Income,Account_Type,Risk_Level,Branch_ID,RM_ID
C02521,Individual,64.0,98349,Savings,Low,B009,RM018
C02522,Business,,491646,Business,Medium,B008,RM016
C02523,Individual,44.0,35768,Premium,Medium,B006,RM012
C02524,Individual,21.0,116861,Current,Medium,B001,RM001
C02525,Individual,41.0,160004,Savings,Medium,B002,RM005
C02526,Individual,29.0,42858,Current,Low,B008,RM016
C02527,Business,,42873,Business,Medium,B007,RM014
C02528,Individual,18.0,33855,Savings,Low,B002,RM004
C02529,Individual,37.0,61445,Current,Low,B003,RM006
C02530,Individual,44.0,77557,Savings,Medium,B006,RM013
C02531,Individual,35.0,170199,Savings,High,B002,RM005
C02532,Individual,50.0,111072,Savings,Low,B009,RM019
C02533,Individual,67.0,84634,Savings,Low,B003,RM006
C02534,Individual,60.0,54534,Current,Low,B005,RM010
C02535,Business,,677427,Business,Medium,B004,RM008
C02536,Business,,74730,Business,High,B009,RM018
C02537,Individual,45.0,78553,Savings,High,B005,RM011
C02538,Business,,243435,Business,Medium,B004,RM009
C02539,Business,,961255,Premium,Medium,B003,RM006
C02540,Individual,39.0,32559,Premium,Low,B007,RM015
C02541,Individual,39.0,63869,Premium,Low,B010,RM021
C02542,Individual,18.0,75444,Premium,Medium,B006,RM012
C02543,Individual,58.0,41805,Current,Medium,B004,RM009
C02544,Business,,2940703,Current,High,B002,RM004
C02545,Business,,61530,Current,High,B008,RM016
C02546,Individual,61.0,91022,Current,Medium,B010,RM020
C02547,Business,,170267,Current,Medium,B003,RM007
C02548,Business,,147773,Business,Medium,B010,RM020
C02549,Business,,50348,Current,High,B001,RM003
C02550,Individual,39.0,23999,Premium,Low,B010,RM020
C02551,Individual,74.0,42096,Savings,Low,B008,RM016
C02552,Individual,63.0,22231,Savings,Low,B006,RM012
C02553,Individual,61.0,41838,Premium,Medium,B002,RM005
C02554,Individual,43.0,54170,Premium,Medium,B001,RM002
C02555,Individual,55.0,27090,Savings,Medium,B004,RM008
C02556,Individual,57.0,58626,Savings,Low,B010,RM020
C02557,Business,,2412686,Current,Medium,B003,RM007
C02558,Individual,66.0,104497,Current,Low,B001,RM001
C02559,Individual,20.0,33954,Current,Low,B001,RM001
C02560,Individual,70.0,44829,Savings,Medium,B008,RM017
C02561,Individual,62.0,111390,Savings,Medium,B003,RM006
C02562,Business,,52703,Business,Medium,B010,RM020
C02563,Business,,158989,Business,Medium,B008,RM016
C02564,Individual,72.0,28750,Savings,Low,B006,RM012
C02565,Individual,31.0,140519,Savings,High,B003,RM006
C02566,Individual,52.0,78149,Savings,Low,B010,RM021
C02567,Individual,32.0,100166,Savings,Low,B001,RM002
C02568,Individual,54.0,31820,Current,Low,B004,RM008
C02569,Individual,52.0,67132,Savings,Low,B003,RM006
C02570,Individual,43.0,48918,Current,Low,B006,RM012
C02571,Individual,74.0,156469,Current,Medium,B006,RM013
C02572,Business,,78890,Current,High,B005,RM011
C02573,Individual,32.0,135746,Savings,High,B003,RM007
C02574,Business,,64251,Business,Medium,B005,RM011
C02575,Business,,924781,Business,High,B002,RM004
C02576,Business,,536610,Current,Medium,B003,RM007
C02577,Individual,28.0,37922,Current,Low,B006,RM013
C02578,Individual,51.0,72036,Current,Medium,B010,RM020
C02579,Individual,67.0,32304,Savings,Low,B009,RM019
C02580,Individual,55.0,117288,Current,Medium,B008,RM016
C02581,Individual,24.0,73866,Savings,Low,B006,RM013
C02582,Individual,66.0,119575,Premium,Low,B007,RM014
C02583,Business,,252537,Business,Medium,B009,RM019
C02584,Individual,74.0,43500,Current,High,B003,RM007
C02585,Individual,48.0,19768,Savings,Low,B005,RM010
C02586,Individual,71.0,128865,Current,Low,B005,RM011
C02587,Individual,49.0,162915,Savings,Low,B009,RM018
C02588,Individual,44.0,143586,Current,Medium,B001,RM002
C02589,Individual,58.0,88361,Savings,Low,B001,RM001
C02590,Business,,157414,Current,Medium,B008,RM017
C02591,Individual,26.0,46765,Savings,Medium,B001,RM001
C02592,Individual,23.0,43082,Savings,Low,B001,RM002
C02593,Business,,86874,Current,Medium,B008,RM017
C02594,Individual,43.0,86288,Current,Low,B002,RM005
C02595,Individual,28.0,125875,Savings,High,B002,RM004
C02596,Individual,73.0,50428,Current,High,B004,RM008
C02597,Business,,56249,Current,High,B005,RM010
C02598,Individual,43.0,36595,Savings,Medium,B002,RM004
C02599,Individual,50.0,31299,Current,Low,B007,RM015
C02600,Individual,66.0,82659,Savings,Medium,B003,RM007
C02601,Individual,69.0,63702,Savings,Medium,B005,RM011
C02602,Individual,46.0,145658,Premium,Medium,B010,RM020
C02603,Individual,54.0,40559,Savings,Medium,B003,RM006
C02604,Individual,72.0,22413,Savings,Medium,B002,RM005
C02605,Business,,91500,Business,Medium,B006,RM012
C02606,Individual,38.0,49915,Savings,Low,B009,RM018
C02607,Business,,88165,Business,High,B010,RM021
C02608,Individual,44.0,25867,Current,Medium,B002,RM004
C02609,Individual,61.0,54457,Savings,Low,B004,RM009
C02610,Individual,36.0,92232,Premium,Medium,B006,RM012
C02611,Individual,33.0,53258,Premium,Low,B004,RM008
C02612,Individual,71.0,74668,Savings,Low,B005,RM010
C02613,Business,,709368,Premium,Medium,B005,RM011
C02614,Individual,47.0,57580,Current,High,B006,RM013
C02615,Individual,33.0,76983,Savings,Medium,B007,RM015
C02616,Business,,231803,Business,High,B007,RM014
C02617,Business,,51605,Business,Medium,B009,RM018
C02618,Business,,262090,Premium,Medium,B002,RM005
C02619,Individual,43.0,61174,Current,Low,B007,RM015
C02620,Individual,46.0,25848,Savings,Medium,B005,RM010
C02621,Individual,67.0,87776,Savings,Low,B005,RM011
C02622,Business,,3729087,Business,Medium,B003,RM006
C02623,Business,,183030,Current,Medium,B001,RM003
C02624,Individual,32.0,70008,Savings,High,B001,RM003
C02625,Individual,61.0,112485,Premium,Medium,B003,RM006
C02626,Business,,87834,Business,Medium,B009,RM018
C02627,Individual,31.0,58308,Current,Low,B009,RM018
C02628,Individual,72.0,72640,Savings,Low,B003,RM006
C02629,Business,,281272,Business,High,B003,RM007
C02630,Business,,134617,Business,Medium,B006,RM012
C02631,Individual,47.0,27131,Premium,Low,B001,RM001
C02632,Individual,70.0,32395,Premium,Low,B006,RM013
C02633,Individual,60.0,122383,Savings,Low,B003,RM007
C02634,Individual,37.0,33175,Current,Medium,B002,RM004
C02635,Individual,37.0,36797,Current,Low,B004,RM009
C02636,Individual,58.0,72399,Premium,Medium,B004,RM008
C02637,Individual,57.0,50103,Savings,Low,B001,RM001
C02638,Individual,54.0,111761,Current,Low,B006,RM013
C02639,Individual,75.0,93972,Premium,Low,B003,RM006
C02640,Individual,70.0,52458,Premium,Medium,B003,RM006
C02641,Individual,72.0,54552,Current,Low,B004,RM008
C02642,Individual,50.0,42277,Savings,Low,B001,RM001
C02643,Business,,52283,Business,Medium,B002,RM004
C02644,Business,,509613,Business,Medium,B008,RM017
C02645,Individual,24.0,76282,Savings,High,B009,RM019
C02646,Business,,816942,Current,High,B007,RM014
C02647,Individual,52.0,106380,Savings,Low,B005,RM010
C02648,Individual,31.0,130011,Savings,Low,B009,RM019
C02649,Individual,66.0,56630,Premium,Low,B010,RM020
C02650,Individual,60.0,161375,Premium,Low,B006,RM012
C02651,Individual,29.0,102120,Savings,Medium,B007,RM014
C02652,Business,,289283,Business,High,B002,RM004
C02653,Individual,21.0,72229,Savings,Medium,B001,RM002
C02654,Individual,32.0,99981,Current,Medium,B006,RM013
C02655,Individual,60.0,30627,Savings,Low,B009,RM018
C02656,Individual,32.0,71033,Current,Low,B006,RM012
C02657,Individual,48.0,28434,Savings,Low,B003,RM007
C02658,Individual,41.0,26770,Savings,Low,B006,RM012
C02659,Individual,19.0,45985,Current,Low,B004,RM009
C02660,Individual,53.0,52115,Savings,Medium,B003,RM007
C02661,Individual,45.0,163690,Savings,Medium,B008,RM017
C02662,Individual,60.0,28075,Savings,Low,B004,RM008
C02663,Individual,75.0,106445,Savings,Medium,B008,RM017
C02664,Individual,51.0,44862,Savings,Low,B008,RM016
C02665,Individual,56.0,132148,Savings,Medium,B001,RM001
C02666,Business,,239045,Business,Medium,B009,RM019
C02667,Individual,71.0,53631,Premium,Medium,B005,RM010
C02668,Individual,23.0,65049,Savings,Low,B009,RM019
C02669,Individual,55.0,51907,Savings,Low,B003,RM006
C02670,Individual,40.0,102878,Savings,Low,B005,RM010
C02671,Individual,69.0,111453,Savings,Low,B003,RM006
C02672,Business,,180260,Business,High,B007,RM014
C02673,Individual,54.0,69500,Premium,Medium,B002,RM005
C02674,Business,,191110,Business,High,B005,RM011
C02675,Individual,44.0,28313,Current,Low,B001,RM001
C02676,Individual,35.0,52220,Premium,Low,B002,RM005
C02677,Individual,40.0,30456,Savings,Low,B006,RM012
C02678,Individual,18.0,29461,Savings,Low,B008,RM016
C02679,Individual,45.0,45135,Premium,Medium,B009,RM019
C02680,Business,,651691,Current,Medium,B005,RM011
C02681,Individual,33.0,61653,Current,Medium,B005,RM010
C02682,Individual,63.0,44783,Current,Low,B002,RM005
C02683,Individual,56.0,79810,Savings,Medium,B005,RM011
C02684,Individual,36.0,26835,Premium,Low,B009,RM018
C02685,Individual,60.0,51228,Savings,Low,B006,RM013
C02686,Individual,56.0,94321,Premium,Medium,B009,RM018
C02687,Individual,51.0,57669,Savings,Low,B001,RM003
C02688,Individual,26.0,23679,Savings,Low,B001,RM001
C02689,Individual,75.0,102789,Savings,Medium,B007,RM015
C02690,Individual,69.0,48235,Savings,Low,B005,RM011
C02691,Individual,72.0,44200,Savings,Medium,B010,RM020
C02692,Business,,88319,Current,Medium,B002,RM004
C02693,Individual,47.0,65787,Premium,Low,B010,RM021
C02694,Individual,55.0,70890,Premium,Medium,B007,RM015
C02695,Business,,118031,Business,Medium,B005,RM011
C02696,Individual,38.0,54502,Savings,Low,B009,RM019
C02697,Individual,74.0,24015,Savings,Low,B003,RM006
C02698,Business,,69983,Business,Medium,B004,RM009
C02699,Individual,37.0,32770,Current,Low,B007,RM014
C02700,Business,,91869,Premium,High,B006,RM012
C02701,Individual,27.0,58388,Savings,Medium,B001,RM003
C02702,Business,,269511,Current,Medium,B005,RM010
C02703,Individual,30.0,139798,Savings,Medium,B003,RM006
C02704,Individual,68.0,83075,Savings,Medium,B010,RM021
C02705,Individual,39.0,29035,Current,Medium,B003,RM007
C02706,Individual,51.0,160868,Current,Low,B001,RM001
C02707,Individual,54.0,134124,Savings,Low,B001,RM001
C02708,Individual,44.0,44438,Current,Low,B007,RM014
C02709,Individual,70.0,31987,Savings,Low,B010,RM021
C02710,Individual,38.0,19856,Savings,Low,B004,RM009
C02711,Individual,75.0,25563,Current,Low,B005,RM011
C02712,Individual,19.0,22319,Savings,Low,B008,RM017
C02713,Business,,317181,Business,High,B003,RM006
C02714,Individual,36.0,30232,Savings,Medium,B007,RM015
C02715,Individual,52.0,46657,Current,Low,B008,RM017
C02716,Business,,263131,Current,Medium,B003,RM006
C02717,Individual,41.0,54902,Savings,Medium,B003,RM007
C02718,Individual,27.0,44200,Savings,Low,B001,RM001
C02719,Individual,39.0,74981,Savings,Low,B009,RM018
C02720,Individual,33.0,52296,Savings,Medium,B002,RM005
C02721,Individual,23.0,19544,Savings,Low,B009,RM019
C02722,Individual,40.0,156228,Savings,High,B010,RM020
C02723,Individual,75.0,124845,Savings,Low,B008,RM017
C02724,Individual,69.0,54780,Current,Low,B010,RM020
C02725,Individual,62.0,79202,Savings,Medium,B002,RM004
C02726,Individual,29.0,34129,Premium,Low,B004,RM008
C02727,Individual,29.0,29819,Premium,Low,B002,RM005
C02728,Individual,61.0,57083,Current,Medium,B004,RM008
C02729,Individual,18.0,52812,Savings,Low,B005,RM010
C02730,Business,,619535,Business,Medium,B009,RM018
C02731,Individual,39.0,33224,Savings,Low,B006,RM012
C02732,Individual,67.0,62895,Savings,Medium,B006,RM013
C02733,Individual,46.0,51905,Savings,Medium,B004,RM008
C02734,Business,,182977,Business,Medium,B008,RM017
C02735,Individual,68.0,29753,Current,Low,B002,RM005
C02736,Individual,23.0,37811,Savings,Low,B010,RM020
C02737,Business,,58732,Business,Medium,B007,RM014
C02738,Individual,55.0,78113,Savings,Low,B008,RM017
C02739,Individual,27.0,51295,Current,Medium,B003,RM007
C02740,Individual,22.0,56987,Current,Low,B009,RM018
C02741,Individual,31.0,94616,Current,Medium,B001,RM001
C02742,Individual,52.0,94709,Current,Low,B002,RM004
C02743,Business,,94318,Business,Medium,B005,RM010
C02744,Individual,74.0,30205,Savings,Medium,B009,RM019
C02745,Individual,43.0,40552,Savings,Medium,B009,RM019
C02746,Individual,52.0,28135,Premium,Medium,B001,RM001
C02747,Individual,29.0,72930,Premium,Low,B009,RM018
C02748,Individual,38.0,65409,Current,Low,B007,RM015
C02749,Individual,65.0,32265,Current,Low,B003,RM006
C02750,Individual,63.0,89491,Savings,Low,B001,RM002
C02751,Individual,20.0,56576,Savings,Medium,B002,RM005
C02752,Individual,50.0,117247,Current,Medium,B002,RM004
C02753,Individual,57.0,66624,Current,Medium,B010,RM021
C02754,Individual,51.0,23271,Savings,Low,B009,RM019
C02755,Individual,74.0,66858,Savings,Medium,B003,RM006
C02756,Individual,18.0,52891,Current,Low,B004,RM008
C02757,Individual,73.0,28543,Current,Low,B003,RM006
C02758,Individual,51.0,116033,Current,High,B009,RM019
C02759,Individual,44.0,91201,Current,Medium,B010,RM021
C02760,Individual,43.0,68324,Savings,Low,B007,RM014
C02761,Business,,76425,Premium,Medium,B009,RM018
C02762,Business,,153437,Business,Medium,B002,RM004
C02763,Individual,25.0,115542,Premium,Medium,B007,RM015
C02764,Individual,24.0,36092,Savings,Medium,B001,RM003
C02765,Individual,60.0,50279,Savings,Low,B010,RM020
C02766,Individual,52.0,94667,Savings,Low,B010,RM020
C02767,Business,,185292,Current,High,B001,RM002
C02768,Business,,201093,Business,Medium,B006,RM013
C02769,Individual,58.0,115273,Savings,High,B005,RM010
C02770,Individual,57.0,37880,Savings,Low,B008,RM016
C02771,Individual,40.0,147459,Current,Medium,B004,RM009
C02772,Individual,40.0,51678,Current,Low,B003,RM006
C02773,Individual,41.0,66165,Savings,Medium,B010,RM020
C02774,Individual,24.0,32687,Savings,Low,B010,RM020
C02775,Business,,61374,Business,Medium,B007,RM014
C02776,Individual,66.0,59520,Premium,Medium,B010,RM021
C02777,Individual,58.0,67001,Savings,High,B005,RM010
C02778,Individual,54.0,71747,Savings,Low,B010,RM021
C02779,Individual,61.0,76644,Savings,Medium,B010,RM020
C02780,Individual,22.0,132683,Current,High,B005,RM011
C02781,Individual,33.0,70037,Savings,Medium,B004,RM008
C02782,Individual,52.0,87000,Premium,Low,B010,RM020
C02783,Individual,36.0,79644,Savings,Medium,B007,RM015
C02784,Individual,28.0,19028,Savings,Low,B008,RM016
C02785,Individual,36.0,44011,Savings,Low,B005,RM011
C02786,Business,,127361,Current,Medium,B009,RM018
C02787,Individual,73.0,42696,Savings,Low,B009,RM019
C02788,Individual,56.0,97164,Current,Medium,B002,RM004
C02789,Individual,73.0,22894,Premium,Low,B006,RM012
C02790,Individual,31.0,29302,Current,Medium,B007,RM015
C02791,Individual,73.0,103323,Current,Low,B006,RM012
C02792,Individual,53.0,77049,Savings,Low,B009,RM018
C02793,Business,,2811910,Business,Medium,B008,RM016
C02794,Business,,239151,Business,Medium,B001,RM003
C02795,Individual,66.0,30201,Premium,Low,B004,RM009
C02796,Business,,166077,Business,Medium,B001,RM003
C02797,Individual,60.0,67652,Current,Medium,B006,RM012
C02798,Individual,20.0,48260,Savings,Medium,B010,RM020
C02799,Individual,48.0,31941,Current,Low,B003,RM007
C02800,Individual,39.0,38814,Current,Low,B001,RM001
C02801,Individual,48.0,99895,Savings,Medium,B006,RM012
C02802,Individual,56.0,51188,Savings,Medium,B004,RM008
C02803,Individual,18.0,45363,Premium,Low,B006,RM012
C02804,Individual,62.0,119055,Savings,Medium,B007,RM014
C02805,Individual,23.0,84455,Premium,Medium,B004,RM009
C02806,Individual,47.0,67892,Current,Low,B009,RM018
C02807,Individual,40.0,61052,Current,Low,B010,RM021
C02808,Individual,61.0,89171,Current,Low,B007,RM015
C02809,Business,,196532,Current,Medium,B001,RM001
C02810,Business,,266915,Business,Medium,B002,RM004
C02811,Individual,37.0,55094,Current,Medium,B006,RM012
C02812,Individual,73.0,59385,Savings,Medium,B008,RM016
C02813,Individual,37.0,117426,Savings,Low,B010,RM020
C02814,Individual,32.0,75016,Savings,Low,B009,RM019
C02815,Individual,73.0,93175,Savings,Medium,B010,RM021
C02816,Individual,20.0,73163,Savings,Low,B009,RM018
C02817,Individual,29.0,71143,Savings,Low,B009,RM018
C02818,Individual,61.0,23948,Savings,Low,B007,RM015
C02819,Business,,61458,Current,Medium,B009,RM018
C02820,Individual,54.0,103346,Savings,Medium,B005,RM011
C02821,Business,,292733,Business,High,B003,RM007
C02822,Business,,117119,Premium,Medium,B007,RM015
C02823,Individual,54.0,64646,Current,Low,B006,RM013
C02824,Individual,54.0,41900,Current,Low,B009,RM018
C02825,Individual,48.0,18555,Savings,Low,B006,RM012
C02826,Individual,23.0,66843,Current,Low,B005,RM010
C02827,Individual,42.0,73724,Current,Low,B010,RM021
C02828,Individual,41.0,76768,Premium,Low,B008,RM016
C02829,Individual,54.0,74072,Savings,Low,B002,RM004
C02830,Individual,27.0,37130,Savings,Low,B002,RM005
C02831,Individual,52.0,37937,Premium,Low,B002,RM005
C02832,Individual,39.0,114676,Savings,High,B006,RM012
C02833,Individual,68.0,107882,Savings,High,B009,RM019
C02834,Business,,51942,Current,Medium,B004,RM009
C02835,Individual,66.0,75151,Savings,Low,B004,RM009
C02836,Business,,241235,Business,High,B006,RM013
C02837,Individual,70.0,38224,Current,Medium,B010,RM020
C02838,Business,,766925,Business,Medium,B006,RM012
C02839,Individual,45.0,118351,Savings,Medium,B006,RM013
C02840,Individual,60.0,73068,Savings,Low,B008,RM017
C02841,Individual,71.0,52789,Savings,Low,B002,RM005
C02842,Individual,68.0,40683,Savings,Medium,B003,RM007
C02843,Business,,269428,Current,Medium,B004,RM008
C02844,Individual,54.0,35403,Savings,Low,B002,RM005
C02845,Individual,20.0,43997,Premium,Low,B008,RM017
C02846,Individual,75.0,74795,Savings,Low,B007,RM015
C02847,Business,,85233,Business,High,B007,RM015
C02848,Individual,40.0,38272,Savings,Low,B006,RM013
C02849,Individual,73.0,175152,Premium,Low,B005,RM010
C02850,Individual,23.0,65286,Current,Low,B008,RM017
C02851,Individual,40.0,87581,Savings,Low,B007,RM014
C02852,Individual,60.0,34648,Premium,Low,B003,RM007
C02853,Individual,28.0,67644,Premium,Medium,B007,RM015
C02854,Individual,33.0,74159,Savings,Medium,B005,RM010
C02855,Business,,120065,Business,Medium,B008,RM017
C02856,Individual,31.0,59635,Savings,Low,B006,RM013
C02857,Individual,60.0,40080,Savings,High,B001,RM003
C02858,Individual,44.0,22401,Premium,Low,B002,RM004
C02859,Individual,61.0,47606,Savings,Medium,B010,RM021
C02860,Individual,19.0,77691,Current,Low,B007,RM015
C02861,Individual,73.0,119768,Current,Medium,B001,RM003
C02862,Individual,50.0,58233,Premium,Low,B005,RM011
C02863,Individual,40.0,25770,Current,Medium,B009,RM018
